 1.235700e-04 -7.264324e+01 8.997126e-03 7.650597e-01 7.663466e-01 8.763803e-05 5.975784e-01 9.970906e-01 7.821045e-01 1.090854e-03 9.490006e-01 3.635602e-04 9.666383e-01 7.149267e-03 1.313726e-03 5.304654e-02 9.180228e-02 1.668954e-04 9.997702e-01 2.298275e-01 3.639319e-04 9.911993e-01 1.995279e-01 2.926343e-04 9.955788e-01 2.046673e-01 2.012621e-04 9.985982e-01 2.136179e-01 6.125794e-03 6.041472e-03 5.928790e-03 5.840596e-03 8.302558e+00 8.457259e+00 1.364183e+02 1.671154e-04 1.749382e-04 1.736334e-04 1.715176e-04 1.685658e-04 6.313662e-01 6.264273e-01 6.200996e-01 6.159390e-01 -5.750000e+02 -2.859265e-02 -2.601713e-02 5.910801e-02 6.696551e-03 2.964433e-02 3.298852e-04 2.311016e+01 0.000000e+00 1.131858e-01 -1.544964e+00 -8.857279e+00 -1.652343e+01 5.010091e-01 1.329668e+01 -1.240861e+01 4.573137e-06 1.829442e-07 4.396144e-07 5.000619e-07 -6.557496e-06 -1.922061e-05 -3.121093e-05 -6.280404e-07 1.917256e-06 5.706775e-06 9.415221e-06 1.844478e-07
 1.828412e-04 -7.195949e+01 9.864760e-03 7.640903e-01 7.661352e-01 8.976191e-05 5.975539e-01 9.970897e-01 7.821061e-01 1.101400e-03 9.489643e-01 3.642864e-04 9.666390e-01 7.157323e-03 1.313345e-03 5.304859e-02 9.180219e-02 2.077270e-04 9.997701e-01 2.298223e-01 4.038089e-04 9.911972e-01 1.995253e-01 3.248780e-04 9.955775e-01 2.046642e-01 2.236266e-04 9.985977e-01 2.136141e-01 6.121307e-03 6.037061e-03 5.924482e-03 5.836362e-03 8.302630e+00 8.457259e+00 1.364183e+02 1.670928e-04 1.750005e-04 1.736946e-04 1.715768e-04 1.685660e-04 6.315268e-01 6.265852e-01 6.202538e-01 6.159409e-01 -5.750000e+02 -3.744000e-02 -2.651029e-02 6.266447e-02 7.045818e-03 3.066362e-02 3.471787e-04 2.359776e+01 0.000000e+00 1.171453e-01 -1.508749e+00 -8.815831e+00 -1.646615e+01 5.009581e-01 1.339729e+01 -1.216112e+01 5.692001e-06 2.030437e-07 4.881818e-07 5.557751e-07 -6.537156e-06 -1.916079e-05 -3.111423e-05 -6.269244e-07 1.917744e-06 5.708213e-06 9.417562e-06 1.844484e-07
 2.421124e-04 -7.127686e+01 1.081090e-02 7.627862e-01 7.658496e-01 9.269312e-05 5.975195e-01 9.970884e-01 7.821084e-01 1.115999e-03 9.489146e-01 3.653228e-04 9.666397e-01 7.168117e-03 1.312965e-03 5.305047e-02 9.180209e-02 2.479764e-04 9.997700e-01 2.298172e-01 4.436267e-04 9.911950e-01 1.995227e-01 3.570731e-04 9.955761e-01 2.046612e-01 2.459567e-04 9.985972e-01 2.136104e-01 6.116826e-03 6.032657e-03 5.920180e-03 5.832134e-03 8.302694e+00 8.457259e+00 1.364183e+02 1.670724e-04 1.750627e-04 1.737557e-04 1.716358e-04 1.685661e-04 6.316873e-01 6.267428e-01 6.204078e-01 6.159425e-01 -5.750000e+02 -4.893887e-02 -2.723442e-02 6.651348e-02 7.402151e-03 3.163789e-02 3.647996e-04 2.403328e+01 0.000000e+00 1.209604e-01 -1.472585e+00 -8.774452e+00 -1.640895e+01 5.009123e-01 1.349671e+01 -1.191688e+01 6.794907e-06 2.231240e-07 5.367016e-07 6.114314e-07 -6.516831e-06 -1.910102e-05 -3.101770e-05 -6.257898e-07 1.918231e-06 5.709649e-06 9.419900e-06 1.844489e-07
 3.013837e-04 -7.059528e+01 1.184201e-02 7.611655e-01 7.654927e-01 9.644417e-05 5.974752e-01 9.970869e-01 7.821112e-01 1.134700e-03 9.488519e-01 3.666917e-04 9.666405e-01 7.181501e-03 1.312585e-03 5.305218e-02 9.180196e-02 2.876545e-04 9.997699e-01 2.298120e-01 4.833856e-04 9.911927e-01 1.995201e-01 3.892200e-04 9.955747e-01 2.046582e-01 2.682523e-04 9.985967e-01 2.136066e-01 6.112353e-03 6.028260e-03 5.915886e-03 5.827912e-03 8.302750e+00 8.457259e+00 1.364183e+02 1.670542e-04 1.751250e-04 1.738168e-04 1.716947e-04 1.685663e-04 6.318474e-01 6.269002e-01 6.205615e-01 6.159440e-01 -5.750000e+02 -6.384659e-02 -2.818945e-02 7.069101e-02 7.766920e-03 3.256777e-02 3.827726e-04 2.441887e+01 0.000000e+00 1.246351e-01 -1.436471e+00 -8.733138e+00 -1.635182e+01 5.008714e-01 1.359495e+01 -1.167578e+01 7.882162e-06 2.431851e-07 5.851742e-07 6.670308e-07 -6.496521e-06 -1.904130e-05 -3.092132e-05 -6.246369e-07 1.918717e-06 5.711083e-06 9.422233e-06 1.844493e-07
 3.606549e-04 -6.991468e+01 1.296511e-02 7.592472e-01 7.650679e-01 1.010352e-04 5.974213e-01 9.970850e-01 7.821144e-01 1.157566e-03 9.487764e-01 3.684182e-04 9.666412e-01 7.197333e-03 1.312205e-03 5.305374e-02 9.180183e-02 3.267722e-04 9.997698e-01 2.298069e-01 5.230861e-04 9.911904e-01 1.995175e-01 4.213190e-04 9.955733e-01 2.046552e-01 2.905136e-04 9.985962e-01 2.136028e-01 6.107886e-03 6.023870e-03 5.911598e-03 5.823695e-03 8.302798e+00 8.457258e+00 1.364184e+02 1.670382e-04 1.751872e-04 1.738778e-04 1.717534e-04 1.685665e-04 6.320073e-01 6.270574e-01 6.207149e-01 6.159453e-01 -5.750000e+02 -8.313467e-02 -2.937751e-02 7.523433e-02 8.141622e-03 3.345389e-02 4.011210e-04 2.475663e+01 0.000000e+00 1.281733e-01 -1.400402e+00 -8.691884e+00 -1.629475e+01 5.008355e-01 1.369200e+01 -1.143775e+01 8.954065e-06 2.632272e-07 6.335997e-07 7.225734e-07 -6.476228e-06 -1.898164e-05 -3.082510e-05 -6.234659e-07 1.919203e-06 5.712514e-06 9.424562e-06 1.844497e-07
 5.284619e-04 -6.799251e+01 1.671089e-02 7.523754e-01 7.635300e-01 1.188902e-04 5.972186e-01 9.970782e-01 7.821252e-01 1.245673e-03 9.484954e-01 3.754934e-04 9.666433e-01 7.254386e-03 1.311133e-03 5.305734e-02 9.180138e-02 4.345727e-04 9.997695e-01 2.297923e-01 6.351713e-04 9.911835e-01 1.995102e-01 5.119393e-04 9.955692e-01 2.046466e-01 3.533538e-04 9.985947e-01 2.135922e-01 6.095280e-03 6.011480e-03 5.899495e-03 5.811785e-03 8.302892e+00 8.457258e+00 1.364184e+02 1.670046e-04 1.753634e-04 1.740506e-04 1.719186e-04 1.685674e-04 6.324587e-01 6.275010e-01 6.211479e-01 6.159480e-01 -5.750000e+02 -1.736901e-01 -3.405747e-02 9.042994e-02 9.271275e-03 3.573099e-02 4.553021e-04 2.547143e+01 0.000000e+00 1.374827e-01 -1.298507e+00 -8.575384e+00 -1.613352e+01 5.007599e-01 1.396040e+01 -1.077967e+01 1.190802e-05 3.198683e-07 7.704489e-07 8.795170e-07 -6.418856e-06 -1.881302e-05 -3.055351e-05 -6.200551e-07 1.920574e-06 5.716555e-06 9.431136e-06 1.844505e-07
 6.962690e-04 -6.607616e+01 2.144364e-02 7.437463e-01 7.615700e-01 1.447261e-04 5.969486e-01 9.970697e-01 7.821372e-01 1.370254e-03 9.481197e-01 3.863777e-04 9.666454e-01 7.327431e-03 1.310068e-03 5.305988e-02 9.180087e-02 5.382022e-04 9.997692e-01 2.297777e-01 7.468001e-04 9.911762e-01 1.995029e-01 6.021842e-04 9.955648e-01 2.046381e-01 4.159217e-04 9.985931e-01 2.135816e-01 6.082731e-03 5.999145e-03 5.887446e-03 5.799919e-03 8.302929e+00 8.457258e+00 1.364185e+02 1.669876e-04 1.755396e-04 1.742231e-04 1.720825e-04 1.685688e-04 6.329080e-01 6.279427e-01 6.215787e-01 6.159492e-01 -5.750000e+02 -3.567074e-01 -4.083675e-02 1.098413e-01 1.053850e-02 3.767764e-02 5.131335e-04 2.586456e+01 0.000000e+00 1.458078e-01 -1.196885e+00 -8.459248e+00 -1.597266e+01 5.007216e-01 1.421942e+01 -1.014349e+01 1.474767e-05 3.763617e-07 9.069314e-07 1.036008e-06 -6.361609e-06 -1.864482e-05 -3.028317e-05 -6.165081e-07 1.921938e-06 5.720579e-06 9.437677e-06 1.844509e-07
 8.640760e-04 -6.416405e+01 2.740263e-02 7.338473e-01 7.592905e-01 1.800546e-04 5.966213e-01 9.970602e-01 7.821490e-01 1.534611e-03 9.476536e-01 4.019623e-04 9.666474e-01 7.414230e-03 1.309015e-03 5.306144e-02 9.180034e-02 6.378875e-04 9.997689e-01 2.297631e-01 8.579814e-04 9.911683e-01 1.994957e-01 6.920604e-04 9.955602e-01 2.046297e-01 4.782194e-04 9.985914e-01 2.135710e-01 6.070237e-03 5.986865e-03 5.875451e-03 5.788097e-03 8.302912e+00 8.457258e+00 1.364186e+02 1.669864e-04 1.757159e-04 1.743954e-04 1.722451e-04 1.685708e-04 6.333554e-01 6.283825e-01 6.220075e-01 6.159490e-01 -5.750000e+02 -7.223087e-01 -5.003712e-02 1.345795e-01 1.200003e-02 3.930970e-02 5.750277e-04 2.597847e+01 0.000000e+00 1.532221e-01 -1.095461e+00 -8.343380e+00 -1.581205e+01 5.007191e-01 1.446917e+01 -9.527414e+00 1.747920e-05 4.327107e-07 1.043054e-06 1.192048e-06 -6.304486e-06 -1.847706e-05 -3.001405e-05 -6.128306e-07 1.923296e-06 5.724585e-06 9.444186e-06 1.844508e-07
 1.031883e-03 -6.225432e+01 3.487858e-02 7.231547e-01 7.567966e-01 2.270474e-04 5.962481e-01 9.970504e-01 7.821592e-01 1.743103e-03 9.470988e-01 4.233680e-04 9.666495e-01 7.512948e-03 1.307982e-03 5.306208e-02 9.179982e-02 7.338427e-04 9.997686e-01 2.297485e-01 9.687243e-04 9.911600e-01 1.994885e-01 7.815743e-04 9.955553e-01 2.046212e-01 5.402489e-04 9.985896e-01 2.135605e-01 6.057801e-03 5.974640e-03 5.863509e-03 5.776319e-03 8.302849e+00 8.457257e+00 1.364187e+02 1.670006e-04 1.758921e-04 1.745675e-04 1.724063e-04 1.685734e-04 6.338007e-01 6.288203e-01 6.224341e-01 6.159474e-01 -5.750000e+02 -1.442823e+00 -6.212609e-02 1.659525e-01 1.372937e-02 4.064365e-02 6.413748e-04 2.585252e+01 0.000000e+00 1.597933e-01 -9.941431e-01 -8.227665e+00 -1.565154e+01 5.007510e-01 1.470984e+01 -8.929652e+00 2.010848e-05 4.889188e-07 1.178825e-06 1.347640e-06 -6.247485e-06 -1.830972e-05 -2.974616e-05 -6.090276e-07 1.924648e-06 5.728573e-06 9.450663e-06 1.844504e-07
 1.199690e-03 -6.034445e+01 4.423182e-02 7.120966e-01 7.541863e-01 2.886674e-04 5.958398e-01 9.970408e-01 7.821669e-01 2.001223e-03 9.464532e-01 4.520042e-04 9.666515e-01 7.622056e-03 1.306977e-03 5.306181e-02 9.179936e-02 8.262707e-04 9.997683e-01 2.297339e-01 1.079037e-03 9.911512e-01 1.994813e-01 8.707322e-04 9.955502e-01 2.046128e-01 6.020122e-04 9.985878e-01 2.135499e-01 6.045420e-03 5.962471e-03 5.851621e-03 5.764585e-03 8.302752e+00 8.457257e+00 1.364188e+02 1.670295e-04 1.760684e-04 1.747393e-04 1.725663e-04 1.685770e-04 6.342441e-01 6.292563e-01 6.228587e-01 6.159446e-01 -5.750000e+02 -2.847916e+00 -7.775314e-02 2.055180e-01 1.582215e-02 4.169657e-02 7.125660e-04 2.552255e+01 0.000000e+00 1.655848e-01 -8.928004e-01 -8.111947e+00 -1.549091e+01 5.008159e-01 1.494178e+01 -8.348327e+00 2.264104e-05 5.449893e-07 1.314250e-06 1.502785e-06 -6.190608e-06 -1.814282e-05 -2.947949e-05 -6.051038e-07 1.925994e-06 5.732544e-06 9.457109e-06 1.844495e-07
 1.422132e-03 -5.780499e+01 6.023013e-02 6.974451e-01 7.506823e-01 4.000823e-04 5.952591e-01 9.970285e-01 7.821714e-01 2.431938e-03 9.454441e-01 5.043043e-04 9.666540e-01 7.780566e-03 1.305705e-03 5.306003e-02 9.179889e-02 9.436812e-04 9.997679e-01 2.297146e-01 1.224619e-03 9.911387e-01 1.994718e-01 9.883804e-04 9.955429e-01 2.046017e-01 6.834775e-04 9.985852e-01 2.135360e-01 6.029094e-03 5.946423e-03 5.835945e-03 5.749098e-03 8.302616e+00 8.457257e+00 1.364189e+02 1.670896e-04 1.763020e-04 1.749668e-04 1.727764e-04 1.685831e-04 6.348287e-01 6.298313e-01 6.234183e-01 6.159391e-01 -5.750000e+02 -6.867828e+00 -1.054560e-01 2.738790e-01 1.937941e-02 4.268881e-02 8.151518e-04 2.482449e+01 0.000000e+00 1.721631e-01 -7.580340e-01 -7.958087e+00 -1.527720e+01 5.009511e-01 1.523678e+01 -7.599137e+00 2.585800e-05 6.191086e-07 1.493246e-06 1.707756e-06 -6.115403e-06 -1.792224e-05 -2.912786e-05 -5.997231e-07 1.927769e-06 5.737781e-06 9.465605e-06 1.844478e-07
 1.644574e-03 -5.523902e+01 8.182724e-02 6.833258e-01 7.472564e-01 5.577483e-04 5.946483e-01 9.970167e-01 7.821677e-01 2.982382e-03 9.442309e-01 5.781282e-04 9.666564e-01 7.952591e-03 1.304529e-03 5.305653e-02 9.179865e-02 1.055657e-03 9.997674e-01 2.296953e-01 1.369481e-03 9.911253e-01 1.994624e-01 1.105429e-03 9.955352e-01 2.045907e-01 7.644833e-04 9.985825e-01 2.135222e-01 6.012866e-03 5.930472e-03 5.820362e-03 5.733688e-03 8.302576e+00 8.457257e+00 1.364190e+02 1.671738e-04 1.765356e-04 1.751938e-04 1.729843e-04 1.685911e-04 6.354098e-01 6.304029e-01 6.239742e-01 6.159315e-01 -5.750000e+02 -1.646405e+01 -1.438346e-01 3.656405e-01 2.421641e-02 4.325654e-02 9.282620e-04 2.388409e+01 0.000000e+00 1.776123e-01 -6.218615e-01 -7.802621e+00 -1.506112e+01 5.011402e-01 1.551998e+01 -6.867454e+00 2.892589e-05 6.929993e-07 1.671663e-06 1.911950e-06 -6.040412e-06 -1.770242e-05 -2.877833e-05 -5.941449e-07 1.929534e-06 5.742988e-06 9.474044e-06 1.844455e-07
 1.867016e-03 -5.260436e+01 1.110499e-01 6.700522e-01 7.439904e-01 7.824419e-04 5.940184e-01 9.970052e-01 7.821540e-01 3.680790e-03 9.427586e-01 6.815755e-04 9.666587e-01 8.136154e-03 1.303487e-03 5.305113e-02 9.179872e-02 1.162601e-03 9.997669e-01 2.296761e-01 1.513643e-03 9.911110e-01 1.994530e-01 1.221891e-03 9.955270e-01 2.045797e-01 8.450339e-04 9.985797e-01 2.135084e-01 5.996735e-03 5.914616e-03 5.804871e-03 5.718354e-03 8.302897e+00 8.457256e+00 1.364191e+02 1.672813e-04 1.767692e-04 1.754204e-04 1.731901e-04 1.686012e-04 6.359874e-01 6.309712e-01 6.245265e-01 6.159219e-01 -5.750000e+02 -3.934667e+01 -1.970918e-01 4.887250e-01 3.096765e-02 4.343073e-02 1.054013e-03 2.273910e+01 0.000000e+00 1.820680e-01 -4.820238e-01 -7.642915e+00 -1.483910e+01 5.013816e-01 1.579698e+01 -6.139681e+00 3.185569e-05 7.666690e-07 1.849517e-06 2.115370e-06 -5.965636e-06 -1.748336e-05 -2.843089e-05 -5.883741e-07 1.931288e-06 5.748165e-06 9.482429e-06 1.844427e-07
